customerID,Churn,InternetService,SeniorCitizen,MonthlyCharges,Cuentas_Diarias,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges
0212-ISBBF,No,DSL,0,,,Female,0,No,No,22,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 50.35, 'Total': '1098.85'}"
0214-JHPFW,No,DSL,0,,,Female,0,Yes,No,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),"{'Monthly': 57.8, 'Total': '4039.3'}"
0215-BQKGS,No,Fiber optic,0,,,Male,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 84.3, 'Total': '2438.6'}"
0218-QNVAS,No,Fiber optic,0,,,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),"{'Monthly': 100.55, 'Total': '7113.75'}"
0219-QAERP,No,No,0,,,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),"{'Monthly': 19.8, 'Total': '576.65'}"
0219-YTZUE,Yes,Fiber optic,0,,,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 84.8, 'Total': '371.9'}"
0220-EBGCE,Yes,Fiber optic,0,,,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 85.85, 'Total': '167.3'}"
0221-NAUXK,No,No,0,,,Male,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),"{'Monthly': 19.95, 'Total': '219.5'}"
0221-WMXNQ,No,Fiber optic,1,,,Male,1,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,"{'Monthly': 75.35, 'Total': '273.4'}"
0222-CNVPT,No,DSL,1,,,Male,1,No,No,52,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 48.8, 'Total': '2555.05'}"
0224-HJAPT,Yes,DSL,0,,,Male,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,"{'Monthly': 47.15, 'Total': '223.15'}"
0224-NIJLP,No,No,0,,,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,"{'Monthly': 20.15, 'Total': '165.5'}"
0224-RLWWD,No,DSL,1,,,Female,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 44.3, 'Total': '89.3'}"
0225-ZORZP,No,Fiber optic,0,,,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,"{'Monthly': 84.3, 'Total': '235.05'}"
0228-MAUWC,No,DSL,0,,,Male,0,No,No,19,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,"{'Monthly': 59.55, 'Total': '1144.6'}"
0229-LFJAF,No,DSL,0,,,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),"{'Monthly': 69.65, 'Total': '4908.25'}"
0230-UBYPQ,No,DSL,1,,,Male,1,Yes,No,63,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),"{'Monthly': 36.1, 'Total': '2298.9'}"
0230-WEQUW,No,DSL,0,,,Male,0,Yes,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),"{'Monthly': 56.6, 'Total': '3789.2'}"
0231-LXVAP,Yes,Fiber optic,0,,,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 75.9, 'Total': '75.9'}"
0233-FTHAV,No,Fiber optic,0,,,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),"{'Monthly': 79.2, 'Total': '4765'}"
0234-TEVTT,No,DSL,0,,,Female,0,Yes,Yes,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),"{'Monthly': 45.0, 'Total': '2196.3'}"
0235-KGSLC,Yes,Fiber optic,0,,,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 85.55, 'Total': '85.55'}"
0236-HFWSV,Yes,Fiber optic,0,,,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 93.35, 'Total': '1444.65'}"
0237-YFUTL,No,Fiber optic,0,,,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 109.65, 'Total': '5405.8'}"
0238-WHBIQ,No,DSL,0,,,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),"{'Monthly': 89.7, 'Total': '6339.3'}"
0239-OXEXL,No,Fiber optic,0,,,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,"{'Monthly': 84.25, 'Total': '3847.6'}"
0244-LGNFY,No,DSL,0,,,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),"{'Monthly': 92.65, 'Total': '6733'}"
0247-SLUJI,No,No,0,,,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 19.7, 'Total': '19.7'}"
0248-IPDFW,No,DSL,0,,,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 50.1, 'Total': '50.1'}"
0248-PGHBZ,No,Fiber optic,1,,,Female,1,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),"{'Monthly': 92.45, 'Total': '6140.85'}"
0253-ZTEOB,No,DSL,0,,,Female,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,"{'Monthly': 79.65, 'Total': '3870.3'}"
0254-FNMCI,No,Fiber optic,0,,,Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,"{'Monthly': 109.9, 'Total': '7624.2'}"
0254-KCJGT,No,DSL,0,,,Male,0,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),"{'Monthly': 81.4, 'Total': '4354.45'}"
0254-WWRKD,No,DSL,0,,,Female,0,Yes,Yes,67,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),"{'Monthly': 50.55, 'Total': '3431.75'}"
0256-LTHVJ,Yes,Fiber optic,0,,,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 81.05, 'Total': '2227.1'}"
0257-KXZGU,No,DSL,0,,,Female,0,Yes,Yes,32,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 62.45, 'Total': '2045.55'}"
0257-ZESQC,Yes,Fiber optic,1,,,Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 75.2, 'Total': '1929.35'}"
0258-NOKBL,No,Fiber optic,0,,,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,"{'Monthly': 90.4, 'Total': '268.45'}"
0259-GBZSH,Yes,Fiber optic,0,,,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 85.65, 'Total': '181.5'}"
0260-ZDLGK,Yes,DSL,0,,,Female,0,No,Yes,9,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,"{'Monthly': 72.9, 'Total': '651.4'}"
0263-FJTQO,No,DSL,0,,,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),"{'Monthly': 70.5, 'Total': '3486.65'}"
0264-CNITK,No,No,0,,,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),"{'Monthly': 20.1, 'Total': '1389.6'}"
0265-EDXBD,Yes,Fiber optic,1,,,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 74.9, 'Total': '2303.35'}"
0265-PSUAE,No,Fiber optic,0,,,Female,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 100.7, 'Total': '1522.7'}"
0266-CLZKZ,No,Fiber optic,0,,,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 105.65, 'Total': '6717.9'}"
0266-GMEAO,No,Fiber optic,0,,,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),"{'Monthly': 114.3, 'Total': '8058.55'}"
0268-QKIWO,Yes,No,0,,,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,"{'Monthly': 19.75, 'Total': '58.85'}"
0269-XFESX,No,No,0,,,Male,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,"{'Monthly': 24.35, 'Total': '538.5'}"
0270-THENM,No,DSL,0,,,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),"{'Monthly': 69.85, 'Total': '5102.35'}"
0274-JKUJR,No,DSL,0,,,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,"{'Monthly': 58.85, 'Total': '465.7'}"
0274-VVQOQ,,Fiber optic,1,,,Male,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),"{'Monthly': 103.15, 'Total': '6792.45'}"
0277-BKSQP,No,DSL,0,,,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 54.4, 'Total': '475.1'}"
0277-ORXQS,No,DSL,0,,,Male,0,Yes,Yes,66,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),"{'Monthly': 50.55, 'Total': '3364.55'}"
0278-YXOOG,Yes,No,0,,,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 21.05, 'Total': '113.85'}"
0280-XJGEX,Yes,Fiber optic,0,,,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 103.7, 'Total': '5036.3'}"
0281-CNTZX,No,No,0,,,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),"{'Monthly': 19.95, 'Total': '1234.8'}"
0282-NVSJS,No,DSL,1,,,Female,1,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 29.3, 'Total': '355.9'}"
0285-INHLN,No,DSL,0,,,Male,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 54.75, 'Total': '1510.3'}"
0289-IVARM,No,DSL,0,,,Female,0,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,"{'Monthly': 60.55, 'Total': '1982.6'}"
0292-WEGCH,No,DSL,0,,,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 86.2, 'Total': '4524.05'}"
0295-PPHDO,Yes,Fiber optic,0,,,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 95.45, 'Total': '95.45'}"
0295-QVKPB,No,DSL,0,,,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 63.95, 'Total': '318.1'}"
0297-RBCSG,No,DSL,0,,,Male,0,No,No,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),"{'Monthly': 65.35, 'Total': '1231.85'}"
0298-XACET,No,DSL,0,,,Male,0,Yes,Yes,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,"{'Monthly': 50.2, 'Total': '2554'}"
0301-FIDRB,No,DSL,0,,,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 63.8, 'Total': '4684.3'}"
0301-KOBTQ,No,No,0,,,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),"{'Monthly': 20.05, 'Total': '614.45'}"
0302-JOIVN,Yes,Fiber optic,0,,,Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,"{'Monthly': 101.15, 'Total': '842.9'}"
0303-UNCIP,No,DSL,0,,,Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,"{'Monthly': 65.0, 'Total': '2531.8'}"
0303-WMMRN,No,No,0,,,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,"{'Monthly': 19.25, 'Total': '86.05'}"
0305-SQECB,No,DSL,0,,,Female,0,No,Yes,11,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,"{'Monthly': 36.05, 'Total': '402.6'}"
0306-JAELE,Yes,Fiber optic,0,,,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 96.1, 'Total': '453.4'}"
0307-BCOPK,No,No,0,,,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,"{'Monthly': 19.05, 'Total': '326.65'}"
0308-GIQJT,No,Fiber optic,1,,,Male,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),"{'Monthly': 105.75, 'Total': '7382.85'}"
0308-IVGOK,No,DSL,0,,,Female,0,No,No,11,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),"{'Monthly': 40.4, 'Total': '422.6'}"
0310-MVLET,Yes,Fiber optic,0,,,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 99.15, 'Total': '6010.05'}"
0310-SUCIN,No,DSL,0,,,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),"{'Monthly': 84.8, 'Total': '6046.1'}"
0310-VQXAM,No,No,0,,,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 19.85, 'Total': '178.8'}"
0311-QYWSS,No,DSL,0,,,Female,0,No,No,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 49.45, 'Total': '314.6'}"
0311-UNPFF,Yes,Fiber optic,0,,,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 88.8, 'Total': '2274.35'}"
0314-TKOSI,No,DSL,0,,,Female,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,"{'Monthly': 55.15, 'Total': '322.9'}"
0315-LVCRK,No,Fiber optic,0,,,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,"{'Monthly': 84.8, 'Total': '888.75'}"
0318-QUUOB,Yes,Fiber optic,0,,,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 80.55, 'Total': '80.55'}"
0318-ZOPWS,No,No,0,,,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),"{'Monthly': 20.15, 'Total': '973.35'}"
0319-QZTCO,No,DSL,0,,,Female,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 58.7, 'Total': '168.6'}"
0320-DWVTU,No,Fiber optic,0,,,Female,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,"{'Monthly': 99.5, 'Total': '5424.25'}"
0320-JDNQG,Yes,Fiber optic,0,,,Male,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 99.85, 'Total': '2331.3'}"
0322-CHQRU,Yes,DSL,0,,,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,"{'Monthly': 45.35, 'Total': '89.5'}"
0322-YINQP,Yes,DSL,0,,,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 48.55, 'Total': '48.55'}"
0323-XWWTN,No,No,0,,,Male,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,"{'Monthly': 26.4, 'Total': '121.25'}"
0324-BRPCJ,Yes,Fiber optic,1,,,Female,1,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 100.2, 'Total': '6851.65'}"
0325-XBFAC,Yes,Fiber optic,0,,,Male,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 94.7, 'Total': '740.3'}"
0326-VDYXE,No,Fiber optic,0,,,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,"{'Monthly': 97.65, 'Total': '6982.5'}"
0327-WFZSY,No,Fiber optic,0,,,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,"{'Monthly': 100.0, 'Total': '3835.55'}"
0328-GRPMV,Yes,Fiber optic,0,,,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 70.1, 'Total': '70.1'}"
0328-IBUPK,,DSL,0,,,Female,0,Yes,Yes,51,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),"{'Monthly': 34.2, 'Total': '1782'}"
0329-GTIAJ,Yes,Fiber optic,0,,,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 97.9, 'Total': '315.3'}"
0330-BGYZE,No,Fiber optic,0,,,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),"{'Monthly': 102.5, 'Total': '6157.6'}"
0330-IVZHA,Yes,Fiber optic,0,,,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,"{'Monthly': 69.95, 'Total': '330.15'}"
0334-GDDSO,Yes,Fiber optic,1,,,Male,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 81.35, 'Total': '233.7'}"
0334-ZFJSR,No,DSL,0,,,Female,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),"{'Monthly': 66.05, 'Total': '3462.1'}"
0336-KXKFK,No,DSL,0,,,Male,0,No,No,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),"{'Monthly': 61.2, 'Total': '4390.25'}"
0336-PIKEI,No,DSL,1,,,Male,1,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),"{'Monthly': 74.4, 'Total': '5360.75'}"
0337-CNPZE,Yes,Fiber optic,0,,,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 106.3, 'Total': '4443.45'}"
0343-QLUZP,No,DSL,0,,,Male,0,No,No,60,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),"{'Monthly': 39.6, 'Total': '2424.5'}"
0345-HKJVM,Yes,Fiber optic,0,,,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,"{'Monthly': 89.3, 'Total': '577.6'}"
0345-XMMUG,No,Fiber optic,0,,,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),"{'Monthly': 108.9, 'Total': '4854.3'}"
0347-UBKUZ,No,No,0,,,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 19.9, 'Total': '320.45'}"
0348-SDKOL,Yes,Fiber optic,0,,,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 102.1, 'Total': '5885.4'}"
0354-VXMJC,No,No,0,,,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),"{'Monthly': 19.6, 'Total': '426.65'}"
0354-WYROK,Yes,Fiber optic,1,,,Female,1,Yes,Yes,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 98.9, 'Total': '2911.3'}"
0356-ERHVT,No,DSL,0,,,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 45.9, 'Total': '521.9'}"
0356-OBMAC,No,Fiber optic,1,,,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),"{'Monthly': 99.9, 'Total': '5706.3'}"
0357-NVCRI,No,No,0,,,Female,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),"{'Monthly': 20.05, 'Total': '471.7'}"
0361-HJRDX,No,DSL,0,,,Female,0,No,No,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),"{'Monthly': 64.35, 'Total': '4539.6'}"
0362-RAOQO,No,No,0,,,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),"{'Monthly': 19.65, 'Total': '830.25'}"
0362-ZBZWJ,Yes,Fiber optic,0,,,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 84.9, 'Total': '3067.2'}"
0363-QJVFX,Yes,Fiber optic,0,,,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 108.15, 'Total': '3432.9'}"
0363-SVHYR,No,DSL,0,,,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),"{'Monthly': 86.85, 'Total': '6263.8'}"
0365-BZUWY,No,Fiber optic,0,,,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 102.55, 'Total': '1742.5'}"
0365-GXEZS,No,Fiber optic,0,,,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,"{'Monthly': 78.2, 'Total': '1468.75'}"
0365-TRTPY,No,Fiber optic,0,,,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 91.2, 'Total': '3382.3'}"
0366-NQSHS,No,No,0,,,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 19.35, 'Total': '46.35'}"
0369-ZGOVK,No,Fiber optic,0,,,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),"{'Monthly': 70.4, 'Total': '1992.2'}"
0373-AIVNJ,No,DSL,0,,,Male,0,No,No,9,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,"{'Monthly': 39.55, 'Total': '373'}"
0374-AACSZ,No,DSL,0,,,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,"{'Monthly': 50.15, 'Total': '50.15'}"
0374-FIUCA,No,No,0,,,Male,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),"{'Monthly': 20.4, 'Total': '1414.45'}"
0374-IOEGQ,No,DSL,0,,,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,"{'Monthly': 44.6, 'Total': '122.7'}"
0375-HVGXO,Yes,DSL,0,,,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 34.7, 'Total': '34.7'}"
